idx,code,ast,label
943,"def Sum(N): 
    SumOfPrimeDivisors = [0]*(N + 1)   
    for i in range(2,N + 1) : 
        if (SumOfPrimeDivisors[i] == 0) : 
            for j in range(i,N + 1,i) : 
                SumOfPrimeDivisors[j] += i           
    return SumOfPrimeDivisors[N] ","module::left function_definition::left def Sum parameters::left ( N ) parameters::right : block::left expression_statement::left assignment::left SumOfPrimeDivisors = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left N + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 2 , binary_operator::left N + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left SumOfPrimeDivisors [ i ] subscript::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left for_statement::left for j in call::left range argument_list::left ( i , binary_operator::left N + 1 binary_operator::right , i ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left subscript::left SumOfPrimeDivisors [ j ] subscript::right += i augmented_assignment::right expression_statement::right block::right for_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return subscript::left SumOfPrimeDivisors [ N ] subscript::right return_statement::right block::right function_definition::right module::right",human
944,"3
def index_minimum_value_record(nums):
    index = 0
    minimum = nums[0][1]
    for i in range(1, len(nums)):
        if nums[i][1] < minimum:
            index = i
            minimum = nums[i][1]
    return index","module::left expression_statement::left 3 expression_statement::right function_definition::left def index_minimum_value_record parameters::left ( nums ) parameters::right : block::left expression_statement::left assignment::left index = 0 assignment::right expression_statement::right expression_statement::left assignment::left minimum = subscript::left subscript::left nums [ 0 ] subscript::right [ 1 ] subscript::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 1 , call::left len argument_list::left ( nums ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left subscript::left nums [ i ] subscript::right [ 1 ] subscript::right < minimum comparison_operator::right : block::left expression_statement::left assignment::left index = i assignment::right expression_statement::right expression_statement::left assignment::left minimum = subscript::left subscript::left nums [ i ] subscript::right [ 1 ] subscript::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return index return_statement::right block::right function_definition::right module::right",lm
945,"def extract_rear(test_tuple):
  res = list(sub[len(sub) - 1] for sub in test_tuple)
  return (res) ",module::left function_definition::left def extract_rear parameters::left ( test_tuple ) parameters::right : block::left expression_statement::left assignment::left res = call::left list generator_expression::left ( subscript::left sub [ binary_operator::left call::left len argument_list::left ( sub ) argument_list::right call::right - 1 binary_operator::right ] subscript::right for_in_clause::left for sub in test_tuple for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( res ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,human
946,"def remove_even_chars(str1):
    result = """"
    for i in range(len(str1)):
        if i % 2 == 0:
            continue
        result += str1[i]
    return result","module::left function_definition::left def remove_even_chars parameters::left ( str1 ) parameters::right : block::left expression_statement::left assignment::left result = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( str1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left result += subscript::left str1 [ i ] subscript::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",lm
947,"def max_nth_col_tuple_list(tuple_list, n): 
    max_nth_col = max(tuple_list, key=lambda x: x[n]) 
    return max_nth_col[n]","module::left function_definition::left def max_nth_col_tuple_list parameters::left ( tuple_list , n ) parameters::right : block::left expression_statement::left assignment::left max_nth_col = call::left max argument_list::left ( tuple_list , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : subscript::left x [ n ] subscript::right lambda::right keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return subscript::left max_nth_col [ n ] subscript::right return_statement::right block::right function_definition::right module::right",lm
948,"def answer(L,R): 
    if (2 * L <= R): 
        return (L ,2*L)
    else: 
        return (-1) ","module::left function_definition::left def answer parameters::left ( L , R ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left 2 * L binary_operator::right <= R comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return tuple::left ( L , binary_operator::left 2 * L binary_operator::right ) tuple::right return_statement::right block::right else_clause::left else : block::left return_statement::left return parenthesized_expression::left ( unary_operator::left - 1 unary_operator::right ) parenthesized_expression::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
949,"3
import re
def check_same_start_end(string):
    pattern = ""^"" + string[0] + ""$""
    return bool(re.match(pattern, string))","module::left expression_statement::left 3 expression_statement::right import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def check_same_start_end parameters::left ( string ) parameters::right : block::left expression_statement::left assignment::left pattern = binary_operator::left binary_operator::left string::left "" ^ "" string::right + subscript::left string [ 0 ] subscript::right binary_operator::right + string::left "" $ "" string::right binary_operator::right assignment::right expression_statement::right return_statement::left return call::left bool argument_list::left ( call::left attribute::left re . match attribute::right argument_list::left ( pattern , string ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
950,"def multi_list(rownum,colnum):
  multi_list = [[0 for col in range(colnum)] for row in range(rownum)]
  for row in range(rownum):
    for col in range(colnum):
        multi_list[row][col]= row*col
  return multi_list
","module::left function_definition::left def multi_list parameters::left ( rownum , colnum ) parameters::right : block::left expression_statement::left assignment::left multi_list = list_comprehension::left [ list_comprehension::left [ 0 for_in_clause::left for col in call::left range argument_list::left ( colnum ) argument_list::right call::right for_in_clause::right ] list_comprehension::right for_in_clause::left for row in call::left range argument_list::left ( rownum ) argument_list::right call::right for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right for_statement::left for row in call::left range argument_list::left ( rownum ) argument_list::right call::right : block::left for_statement::left for col in call::left range argument_list::left ( colnum ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left subscript::left multi_list [ row ] subscript::right [ col ] subscript::right = binary_operator::left row * col binary_operator::right assignment::right expression_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return multi_list return_statement::right block::right function_definition::right module::right",human
951,"def starts_with_number(input_str):
    return input_str[0].isdigit()",module::left function_definition::left def starts_with_number parameters::left ( input_str ) parameters::right : block::left return_statement::left return call::left attribute::left subscript::left input_str [ 0 ] subscript::right . isdigit attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
952,"def get_list_last_element(list1):
    result = [sub_list[-1] for sub_list in list1]
    return result",module::left function_definition::left def get_list_last_element parameters::left ( list1 ) parameters::right : block::left expression_statement::left assignment::left result = list_comprehension::left [ subscript::left sub_list [ unary_operator::left - 1 unary_operator::right ] subscript::right for_in_clause::left for sub_list in list1 for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right,lm
953,"def sort_matrix(matrix):
    rows = len(matrix)
    cols = len(matrix[0])
    sums = []
    for i in range(rows):
        row_sum = 0
        for j in range(cols):
            row_sum += matrix[i][j]
        sums.append(row_sum)
    sorted_indices = list(range(rows))
    sorted_indices.sort(key=lambda i: sums[i])
    sorted_matrix = []
    for i in sorted_indices:
        sorted_matrix.append(matrix[i])
    return sorted_matrix",module::left function_definition::left def sort_matrix parameters::left ( matrix ) parameters::right : block::left expression_statement::left assignment::left rows = call::left len argument_list::left ( matrix ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left cols = call::left len argument_list::left ( subscript::left matrix [ 0 ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left sums = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( rows ) argument_list::right call::right : block::left expression_statement::left assignment::left row_sum = 0 assignment::right expression_statement::right for_statement::left for j in call::left range argument_list::left ( cols ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left row_sum += subscript::left subscript::left matrix [ i ] subscript::right [ j ] subscript::right augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left call::left attribute::left sums . append attribute::right argument_list::left ( row_sum ) argument_list::right call::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left sorted_indices = call::left list argument_list::left ( call::left range argument_list::left ( rows ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left call::left attribute::left sorted_indices . sort attribute::right argument_list::left ( keyword_argument::left key = lambda::left lambda lambda_parameters::left i lambda_parameters::right : subscript::left sums [ i ] subscript::right lambda::right keyword_argument::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left sorted_matrix = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in sorted_indices : block::left expression_statement::left call::left attribute::left sorted_matrix . append attribute::right argument_list::left ( subscript::left matrix [ i ] subscript::right ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return sorted_matrix return_statement::right block::right function_definition::right module::right,lm
954,"def replace_characters(text):
    return ':'.join(text.split())",module::left function_definition::left def replace_characters parameters::left ( text ) parameters::right : block::left return_statement::left return call::left attribute::left string::left ' : ' string::right . join attribute::right argument_list::left ( call::left attribute::left text . split attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
955,"def sequence(n): 
	if n == 1 or n == 2: 
		return 1
	else: 
		return sequence(sequence(n-1)) + sequence(n-sequence(n-1))",module::left function_definition::left def sequence parameters::left ( n ) parameters::right : block::left if_statement::left if boolean_operator::left comparison_operator::left n == 1 comparison_operator::right or comparison_operator::left n == 2 comparison_operator::right boolean_operator::right : block::left return_statement::left return 1 return_statement::right block::right else_clause::left else : block::left return_statement::left return binary_operator::left call::left sequence argument_list::left ( call::left sequence argument_list::left ( binary_operator::left n - 1 binary_operator::right ) argument_list::right call::right ) argument_list::right call::right + call::left sequence argument_list::left ( binary_operator::left n - call::left sequence argument_list::left ( binary_operator::left n - 1 binary_operator::right ) argument_list::right call::right binary_operator::right ) argument_list::right call::right binary_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,human
956,"MAX = 1000000
def breakSum(n): 
	dp = [0]*(n+1) 
	dp[0] = 0
	dp[1] = 1
	for i in range(2, n+1): 
		dp[i] = max(dp[int(i/2)] + dp[int(i/3)] + dp[int(i/4)], i); 
	return dp[n]","module::left expression_statement::left assignment::left MAX = 1000000 assignment::right expression_statement::right function_definition::left def breakSum parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left dp = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left n + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left dp [ 0 ] subscript::right = 0 assignment::right expression_statement::right expression_statement::left assignment::left subscript::left dp [ 1 ] subscript::right = 1 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 2 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left dp [ i ] subscript::right = call::left max argument_list::left ( binary_operator::left binary_operator::left subscript::left dp [ call::left int argument_list::left ( binary_operator::left i / 2 binary_operator::right ) argument_list::right call::right ] subscript::right + subscript::left dp [ call::left int argument_list::left ( binary_operator::left i / 3 binary_operator::right ) argument_list::right call::right ] subscript::right binary_operator::right + subscript::left dp [ call::left int argument_list::left ( binary_operator::left i / 4 binary_operator::right ) argument_list::right call::right ] subscript::right binary_operator::right , i ) argument_list::right call::right assignment::right expression_statement::right ; block::right for_statement::right return_statement::left return subscript::left dp [ n ] subscript::right return_statement::right block::right function_definition::right module::right",human
957,"import operator

def find_n_most_common_words(text, n):
    words = text.split()
    word_counts = {}
    for word in words:
        word = word.strip('.,!?""').lower()
        if word:
            if word in word_counts:
                word_counts[word] += 1
            else:
                word_counts[word] = 1
    sorted_word_counts = sorted(word_counts.items(), key=operator.itemgetter(1), reverse=True)
    return sorted_word_counts[:n]","module::left import_statement::left import dotted_name::left operator dotted_name::right import_statement::right function_definition::left def find_n_most_common_words parameters::left ( text , n ) parameters::right : block::left expression_statement::left assignment::left words = call::left attribute::left text . split attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left word_counts = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for word in words : block::left expression_statement::left assignment::left word = call::left attribute::left call::left attribute::left word . strip attribute::right argument_list::left ( string::left ' .,!?"" ' string::right ) argument_list::right call::right . lower attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if word : block::left if_statement::left if comparison_operator::left word in word_counts comparison_operator::right : block::left expression_statement::left augmented_assignment::left subscript::left word_counts [ word ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left subscript::left word_counts [ word ] subscript::right = 1 assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right if_statement::right block::right for_statement::right expression_statement::left assignment::left sorted_word_counts = call::left sorted argument_list::left ( call::left attribute::left word_counts . items attribute::right argument_list::left ( ) argument_list::right call::right , keyword_argument::left key = call::left attribute::left operator . itemgetter attribute::right argument_list::left ( 1 ) argument_list::right call::right keyword_argument::right , keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return subscript::left sorted_word_counts [ slice::left : n slice::right ] subscript::right return_statement::right block::right function_definition::right module::right",lm
958,"def Find_Min_Length(lst):  
    minLength = min(len(x) for x in lst )
    return minLength ",module::left function_definition::left def Find_Min_Length parameters::left ( lst ) parameters::right : block::left expression_statement::left assignment::left minLength = call::left min generator_expression::left ( call::left len argument_list::left ( x ) argument_list::right call::right for_in_clause::left for x in lst for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return minLength return_statement::right block::right function_definition::right module::right,human
959,"def freq(arr,x):
  freq = arr.count(x)
  return freq","module::left function_definition::left def freq parameters::left ( arr , x ) parameters::right : block::left expression_statement::left assignment::left freq = call::left attribute::left arr . count attribute::right argument_list::left ( x ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return freq return_statement::right block::right function_definition::right module::right",lm
960,"def check_odd_length(word):
    if len(word) % 2 == 1:
        return True
    else:
        return False",module::left function_definition::left def check_odd_length parameters::left ( word ) parameters::right : block::left if_statement::left if comparison_operator::left binary_operator::left call::left len argument_list::left ( word ) argument_list::right call::right % 2 binary_operator::right == 1 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,lm
961,"def is_distinct_tuple(test_tup):
  res = True
  for i in test_tup:
    cnt = test_tup.count(i)
    if cnt > 1:
      res = False
      break
  return (res)",module::left function_definition::left def is_distinct_tuple parameters::left ( test_tup ) parameters::right : block::left expression_statement::left assignment::left res = True assignment::right expression_statement::right for_statement::left for i in test_tup : block::left expression_statement::left assignment::left cnt = call::left attribute::left test_tup . count attribute::right argument_list::left ( i ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left cnt > 1 comparison_operator::right : block::left expression_statement::left assignment::left res = False assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return parenthesized_expression::left ( res ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,lm
962,"def most_frequent_word(strings):
  word_frequency = {}
  for string in strings:
    words = string.split()
    for word in words:
      cleaned_word = word.strip('.,!?""').lower()
      if cleaned_word:
        if cleaned_word in word_frequency:
          word_frequency[cleaned_word] += 1
        else:
          word_frequency[cleaned_word] = 1
  most_frequent = """"
  max_count = 0
  for word, count in word_frequency.items():
    if count > max_count:
      max_count = count
      most_frequent = word
  return most_frequent","module::left function_definition::left def most_frequent_word parameters::left ( strings ) parameters::right : block::left expression_statement::left assignment::left word_frequency = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for string in strings : block::left expression_statement::left assignment::left words = call::left attribute::left string . split attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for word in words : block::left expression_statement::left assignment::left cleaned_word = call::left attribute::left call::left attribute::left word . strip attribute::right argument_list::left ( string::left ' .,!?"" ' string::right ) argument_list::right call::right . lower attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if cleaned_word : block::left if_statement::left if comparison_operator::left cleaned_word in word_frequency comparison_operator::right : block::left expression_statement::left augmented_assignment::left subscript::left word_frequency [ cleaned_word ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left subscript::left word_frequency [ cleaned_word ] subscript::right = 1 assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right expression_statement::left assignment::left most_frequent = string::left "" "" string::right assignment::right expression_statement::right expression_statement::left assignment::left max_count = 0 assignment::right expression_statement::right for_statement::left for pattern_list::left word , count pattern_list::right in call::left attribute::left word_frequency . items attribute::right argument_list::left ( ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left count > max_count comparison_operator::right : block::left expression_statement::left assignment::left max_count = count assignment::right expression_statement::right expression_statement::left assignment::left most_frequent = word assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return most_frequent return_statement::right block::right function_definition::right module::right",lm
963,"def list_std(test_str): 
  res = [i for i in range(len(test_str)) if test_str[i] in ['s', 't', 'd']] 
  return (res)","module::left function_definition::left def list_std parameters::left ( test_str ) parameters::right : block::left expression_statement::left assignment::left res = list_comprehension::left [ i for_in_clause::left for i in call::left range argument_list::left ( call::left len argument_list::left ( test_str ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left subscript::left test_str [ i ] subscript::right in list::left [ string::left ' s ' string::right , string::left ' t ' string::right , string::left ' d ' string::right ] list::right comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( res ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",lm
964,"def re_arrange_tuples(test_list, ord_list):
  temp = dict(test_list)
  res = [(key, temp[key]) for key in ord_list]
  return (res) ","module::left function_definition::left def re_arrange_tuples parameters::left ( test_list , ord_list ) parameters::right : block::left expression_statement::left assignment::left temp = call::left dict argument_list::left ( test_list ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left res = list_comprehension::left [ tuple::left ( key , subscript::left temp [ key ] subscript::right ) tuple::right for_in_clause::left for key in ord_list for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( res ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
965,"def match_ab(text):
    import re
    pattern = 'ab+'
    if re.search(pattern, text):
        return True
    else:
        return False","module::left function_definition::left def match_ab parameters::left ( text ) parameters::right : block::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right expression_statement::left assignment::left pattern = string::left ' ab+ ' string::right assignment::right expression_statement::right if_statement::left if call::left attribute::left re . search attribute::right argument_list::left ( pattern , text ) argument_list::right call::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
966,"def check_triplet(A, n, sum, count):
    if count == 3 and sum == 0:
        return True
    if count == 3 or n == 0 or sum < 0:
        return False
    return check_triplet(A, n - 1, sum - A[n - 1], count + 1) or\
           check_triplet(A, n - 1, sum, count)","module::left function_definition::left def check_triplet parameters::left ( A , n , sum , count ) parameters::right : block::left if_statement::left if boolean_operator::left comparison_operator::left count == 3 comparison_operator::right and comparison_operator::left sum == 0 comparison_operator::right boolean_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left count == 3 comparison_operator::right or comparison_operator::left n == 0 comparison_operator::right boolean_operator::right or comparison_operator::left sum < 0 comparison_operator::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right return_statement::left return boolean_operator::left call::left check_triplet argument_list::left ( A , binary_operator::left n - 1 binary_operator::right , binary_operator::left sum - subscript::left A [ binary_operator::left n - 1 binary_operator::right ] subscript::right binary_operator::right , binary_operator::left count + 1 binary_operator::right ) argument_list::right call::right or \
 call::left check_triplet argument_list::left ( A , binary_operator::left n - 1 binary_operator::right , sum , count ) argument_list::right call::right boolean_operator::right return_statement::right block::right function_definition::right module::right",human
967,"def decimalToOctal(n):
    octalNum = """"
    i = 0
    while n != 0:
        octalNum += str(n % 8)
        n = n // 8
        i += 1
    return octalNum[::-1]","module::left function_definition::left def decimalToOctal parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left octalNum = string::left "" "" string::right assignment::right expression_statement::right expression_statement::left assignment::left i = 0 assignment::right expression_statement::right while_statement::left while comparison_operator::left n != 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left octalNum += call::left str argument_list::left ( binary_operator::left n % 8 binary_operator::right ) argument_list::right call::right augmented_assignment::right expression_statement::right expression_statement::left assignment::left n = binary_operator::left n // 8 binary_operator::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left i += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return subscript::left octalNum [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right return_statement::right block::right function_definition::right module::right",lm
968,"def count_same_pair(list1, list2, list3): 
      count = 0
      for item1 in list1: 
          for item2 in list2: 
              if item1 == item2: 
                  for item3 in list3: 
                      if item2 == item3: 
                          count += 1
      return count","module::left function_definition::left def count_same_pair parameters::left ( list1 , list2 , list3 ) parameters::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right for_statement::left for item1 in list1 : block::left for_statement::left for item2 in list2 : block::left if_statement::left if comparison_operator::left item1 == item2 comparison_operator::right : block::left for_statement::left for item3 in list3 : block::left if_statement::left if comparison_operator::left item2 == item3 comparison_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right",lm
969,"def split_array(arr, n):
    x = arr[0:n]
    y = arr[n:]
    return y + x","module::left function_definition::left def split_array parameters::left ( arr , n ) parameters::right : block::left expression_statement::left assignment::left x = subscript::left arr [ slice::left 0 : n slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left y = subscript::left arr [ slice::left n : slice::right ] subscript::right assignment::right expression_statement::right return_statement::left return binary_operator::left y + x binary_operator::right return_statement::right block::right function_definition::right module::right",lm
970,"import re
def extract_values(text):
 return (re.findall(r'""(.*?)""', text))","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def extract_values parameters::left ( text ) parameters::right : block::left return_statement::left return parenthesized_expression::left ( call::left attribute::left re . findall attribute::right argument_list::left ( string::left r' ""(.*?)"" ' string::right , text ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
971,"def round_up(number, digits):
    return math.ceil(number * (10 ** digits)) / (10 ** digits)","module::left function_definition::left def round_up parameters::left ( number , digits ) parameters::right : block::left return_statement::left return binary_operator::left call::left attribute::left math . ceil attribute::right argument_list::left ( binary_operator::left number * parenthesized_expression::left ( binary_operator::left 10 ** digits binary_operator::right ) parenthesized_expression::right binary_operator::right ) argument_list::right call::right / parenthesized_expression::left ( binary_operator::left 10 ** digits binary_operator::right ) parenthesized_expression::right binary_operator::right return_statement::right block::right function_definition::right module::right",lm
972,"def count_Num(n): 
    if (n == 1): 
        return 1
    count = pow(2,n - 2) 
    return count ","module::left function_definition::left def count_Num parameters::left ( n ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left n == 1 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right expression_statement::left assignment::left count = call::left pow argument_list::left ( 2 , binary_operator::left n - 2 binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right",human
973,"def check_min_heap(arr, i):
    if 2 * i + 2 > len(arr):
        return True
    left_child = (arr[i] <= arr[2 * i + 1]) and check_min_heap(arr, 2 * i + 1)
    right_child = (2 * i + 2 == len(arr)) or (arr[i] <= arr[2 * i + 2] 
                                      and check_min_heap(arr, 2 * i + 2))
    return left_child and right_child","module::left function_definition::left def check_min_heap parameters::left ( arr , i ) parameters::right : block::left if_statement::left if comparison_operator::left binary_operator::left binary_operator::left 2 * i binary_operator::right + 2 binary_operator::right > call::left len argument_list::left ( arr ) argument_list::right call::right comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right expression_statement::left assignment::left left_child = boolean_operator::left parenthesized_expression::left ( comparison_operator::left subscript::left arr [ i ] subscript::right <= subscript::left arr [ binary_operator::left binary_operator::left 2 * i binary_operator::right + 1 binary_operator::right ] subscript::right comparison_operator::right ) parenthesized_expression::right and call::left check_min_heap argument_list::left ( arr , binary_operator::left binary_operator::left 2 * i binary_operator::right + 1 binary_operator::right ) argument_list::right call::right boolean_operator::right assignment::right expression_statement::right expression_statement::left assignment::left right_child = boolean_operator::left parenthesized_expression::left ( comparison_operator::left binary_operator::left binary_operator::left 2 * i binary_operator::right + 2 binary_operator::right == call::left len argument_list::left ( arr ) argument_list::right call::right comparison_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left subscript::left arr [ i ] subscript::right <= subscript::left arr [ binary_operator::left binary_operator::left 2 * i binary_operator::right + 2 binary_operator::right ] subscript::right comparison_operator::right and call::left check_min_heap argument_list::left ( arr , binary_operator::left binary_operator::left 2 * i binary_operator::right + 2 binary_operator::right ) argument_list::right call::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right assignment::right expression_statement::right return_statement::left return boolean_operator::left left_child and right_child boolean_operator::right return_statement::right block::right function_definition::right module::right",human
974,"def diff_consecutivenums(nums):
    result = [b-a for a, b in zip(nums[:-1], nums[1:])]
    return result","module::left function_definition::left def diff_consecutivenums parameters::left ( nums ) parameters::right : block::left expression_statement::left assignment::left result = list_comprehension::left [ binary_operator::left b - a binary_operator::right for_in_clause::left for pattern_list::left a , b pattern_list::right in call::left zip argument_list::left ( subscript::left nums [ slice::left : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right , subscript::left nums [ slice::left 1 : slice::right ] subscript::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
975,"def sum_difference(n):
    sumofsquares = 0
    squareofsum = 0
    for num in range(1, n+1):
        sumofsquares += num * num
        squareofsum += num
    squareofsum = squareofsum ** 2
    return squareofsum - sumofsquares","module::left function_definition::left def sum_difference parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left sumofsquares = 0 assignment::right expression_statement::right expression_statement::left assignment::left squareofsum = 0 assignment::right expression_statement::right for_statement::left for num in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left sumofsquares += binary_operator::left num * num binary_operator::right augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left squareofsum += num augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left squareofsum = binary_operator::left squareofsum ** 2 binary_operator::right assignment::right expression_statement::right return_statement::left return binary_operator::left squareofsum - sumofsquares binary_operator::right return_statement::right block::right function_definition::right module::right",human
