idx,code,ast,label
780,"def is_nested_list_subset(nested_list, subset):
    """"""
    Check if a nested list is a subset of another nested list.

    Args:
        nested_list (list): The target nested list to check against.
        subset (list): The nested list to check if it is a subset.

    Returns:
        bool: True if subset is a subset of nested_list, False otherwise.
    """"""
    if subset == []:
        return True
    elif nested_list == []:
        return False
    elif isinstance(subset[0], list):
        if any(is_nested_list_subset(nested_list[i:], subset[0]) for i in range(len(nested_list))):
            return True
        else:
            return is_nested_list_subset(nested_list[1:], subset)
    else:
        if subset[0] in nested_list:
            return is_nested_list_subset(nested_list[1:], subset[1:])
        else:
            return False","module::left function_definition::left def is_nested_list_subset parameters::left ( nested_list , subset ) parameters::right : block::left expression_statement::left string::left """""" 
    Check if a nested list is a subset of another nested list.

    Args:
        nested_list (list): The target nested list to check against.
        subset (list): The nested list to check if it is a subset.

    Returns:
        bool: True if subset is a subset of nested_list, False otherwise.
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left subset == list::left [ ] list::right comparison_operator::right : block::left return_statement::left return True return_statement::right block::right elif_clause::left elif comparison_operator::left nested_list == list::left [ ] list::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right elif_clause::right elif_clause::left elif call::left isinstance argument_list::left ( subscript::left subset [ 0 ] subscript::right , list ) argument_list::right call::right : block::left if_statement::left if call::left any generator_expression::left ( call::left is_nested_list_subset argument_list::left ( subscript::left nested_list [ slice::left i : slice::right ] subscript::right , subscript::left subset [ 0 ] subscript::right ) argument_list::right call::right for_in_clause::left for i in call::left range argument_list::left ( call::left len argument_list::left ( nested_list ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return call::left is_nested_list_subset argument_list::left ( subscript::left nested_list [ slice::left 1 : slice::right ] subscript::right , subset ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right block::right elif_clause::right else_clause::left else : block::left if_statement::left if comparison_operator::left subscript::left subset [ 0 ] subscript::right in nested_list comparison_operator::right : block::left return_statement::left return call::left is_nested_list_subset argument_list::left ( subscript::left nested_list [ slice::left 1 : slice::right ] subscript::right , subscript::left subset [ slice::left 1 : slice::right ] subscript::right ) argument_list::right call::right return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
781,"def binomial_coeffi(n, k): 
	if (k == 0 or k == n): 
		return 1
	return (binomial_coeffi(n - 1, k - 1) 
		+ binomial_coeffi(n - 1, k)) 
def rencontres_number(n, m): 
	if (n == 0 and m == 0): 
		return 1
	if (n == 1 and m == 0): 
		return 0
	if (m == 0): 
		return ((n - 1) * (rencontres_number(n - 1, 0)+ rencontres_number(n - 2, 0))) 
	return (binomial_coeffi(n, m) * rencontres_number(n - m, 0))","module::left function_definition::left def binomial_coeffi parameters::left ( n , k ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( boolean_operator::left comparison_operator::left k == 0 comparison_operator::right or comparison_operator::left k == n comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right return_statement::left return parenthesized_expression::left ( binary_operator::left call::left binomial_coeffi argument_list::left ( binary_operator::left n - 1 binary_operator::right , binary_operator::left k - 1 binary_operator::right ) argument_list::right call::right + call::left binomial_coeffi argument_list::left ( binary_operator::left n - 1 binary_operator::right , k ) argument_list::right call::right binary_operator::right ) parenthesized_expression::right return_statement::right block::right function_definition::right function_definition::left def rencontres_number parameters::left ( n , m ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( boolean_operator::left comparison_operator::left n == 0 comparison_operator::right and comparison_operator::left m == 0 comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( boolean_operator::left comparison_operator::left n == 1 comparison_operator::right and comparison_operator::left m == 0 comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left m == 0 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left n - 1 binary_operator::right ) parenthesized_expression::right * parenthesized_expression::left ( binary_operator::left call::left rencontres_number argument_list::left ( binary_operator::left n - 1 binary_operator::right , 0 ) argument_list::right call::right + call::left rencontres_number argument_list::left ( binary_operator::left n - 2 binary_operator::right , 0 ) argument_list::right call::right binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right return_statement::right block::right if_statement::right return_statement::left return parenthesized_expression::left ( binary_operator::left call::left binomial_coeffi argument_list::left ( n , m ) argument_list::right call::right * call::left rencontres_number argument_list::left ( binary_operator::left n - m binary_operator::right , 0 ) argument_list::right call::right binary_operator::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
782,"def loss_amount(actual_cost,sale_amount): 
  if(sale_amount > actual_cost):
    amount = sale_amount - actual_cost
    return amount
  else:
    return None","module::left function_definition::left def loss_amount parameters::left ( actual_cost , sale_amount ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left sale_amount > actual_cost comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left amount = binary_operator::left sale_amount - actual_cost binary_operator::right assignment::right expression_statement::right return_statement::left return amount return_statement::right block::right else_clause::left else : block::left return_statement::left return None return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
783,"def calculate_cylinder_volume(radius, height):
    """"""
    Calculate the volume of a cylinder.

    :param radius: the radius of the cylinder
    :type radius: float
    :param height: the height of the cylinder
    :type height: float
    :return: the volume of the cylinder
    :rtype: float
    """"""
    pi = 3.14159
    base_area = pi * radius**2
    volume = base_area * height
    return volume","module::left function_definition::left def calculate_cylinder_volume parameters::left ( radius , height ) parameters::right : block::left expression_statement::left string::left """""" 
    Calculate the volume of a cylinder.

    :param radius: the radius of the cylinder
    :type radius: float
    :param height: the height of the cylinder
    :type height: float
    :return: the volume of the cylinder
    :rtype: float
     """""" string::right expression_statement::right expression_statement::left assignment::left pi = 3.14159 assignment::right expression_statement::right expression_statement::left assignment::left base_area = binary_operator::left pi * binary_operator::left radius ** 2 binary_operator::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left volume = binary_operator::left base_area * height binary_operator::right assignment::right expression_statement::right return_statement::left return volume return_statement::right block::right function_definition::right module::right",lm
784,"def get_n_smallest(dataset, n):
    return sorted(dataset)[:n]","module::left function_definition::left def get_n_smallest parameters::left ( dataset , n ) parameters::right : block::left return_statement::left return subscript::left call::left sorted argument_list::left ( dataset ) argument_list::right call::right [ slice::left : n slice::right ] subscript::right return_statement::right block::right function_definition::right module::right",lm
785,"def unique_sublists(list1):
    result ={}
    for l in list1: 
        result.setdefault(tuple(l), list()).append(1) 
    for a, b in result.items(): 
        result[a] = sum(b)
    return result","module::left function_definition::left def unique_sublists parameters::left ( list1 ) parameters::right : block::left expression_statement::left assignment::left result = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for l in list1 : block::left expression_statement::left call::left attribute::left call::left attribute::left result . setdefault attribute::right argument_list::left ( call::left tuple argument_list::left ( l ) argument_list::right call::right , call::left list argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right . append attribute::right argument_list::left ( 1 ) argument_list::right call::right expression_statement::right block::right for_statement::right for_statement::left for pattern_list::left a , b pattern_list::right in call::left attribute::left result . items attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left result [ a ] subscript::right = call::left sum argument_list::left ( b ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
786,"def calculate_difference(n):
    sum_squared = 0
    squared_sum = 0

    for i in range(1, n+1):
        sum_squared += i
        squared_sum += i**2

    return sum_squared**2 - squared_sum","module::left function_definition::left def calculate_difference parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left sum_squared = 0 assignment::right expression_statement::right expression_statement::left assignment::left squared_sum = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left sum_squared += i augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left squared_sum += binary_operator::left i ** 2 binary_operator::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return binary_operator::left binary_operator::left sum_squared ** 2 binary_operator::right - squared_sum binary_operator::right return_statement::right block::right function_definition::right module::right",lm
787,"from array import array
def positive_count(nums):
    n = len(nums)
    n1 = 0
    for x in nums:
        if x > 0:
            n1 += 1
        else:
          None
    return round(n1/n,2)","module::left import_from_statement::left from dotted_name::left array dotted_name::right import dotted_name::left array dotted_name::right import_from_statement::right function_definition::left def positive_count parameters::left ( nums ) parameters::right : block::left expression_statement::left assignment::left n = call::left len argument_list::left ( nums ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left n1 = 0 assignment::right expression_statement::right for_statement::left for x in nums : block::left if_statement::left if comparison_operator::left x > 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left n1 += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left None expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return call::left round argument_list::left ( binary_operator::left n1 / n binary_operator::right , 2 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
788,"def count_Pairs(arr,n): 
    cnt = 0; 
    for i in range(n): 
        for j in range(i + 1,n): 
            if (arr[i] == arr[j]): 
                cnt += 1; 
    return cnt; ","module::left function_definition::left def count_Pairs parameters::left ( arr , n ) parameters::right : block::left expression_statement::left assignment::left cnt = 0 assignment::right expression_statement::right ; for_statement::left for i in call::left range argument_list::left ( n ) argument_list::right call::right : block::left for_statement::left for j in call::left range argument_list::left ( binary_operator::left i + 1 binary_operator::right , n ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left arr [ i ] subscript::right == subscript::left arr [ j ] subscript::right comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left augmented_assignment::left cnt += 1 augmented_assignment::right expression_statement::right ; block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return cnt return_statement::right ; block::right function_definition::right module::right",human
789,"def decreasing_trend(nums):
    if (sorted(nums)== nums):
        return True
    else:
        return False",module::left function_definition::left def decreasing_trend parameters::left ( nums ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left call::left sorted argument_list::left ( nums ) argument_list::right call::right == nums comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,human
790,"def count_pairs(numbers, sum):
    count = 0
    unique_numbers = set(numbers)
    for num in unique_numbers:
        complement = sum - num
        if complement in unique_numbers:
            count += 1
    return count","module::left function_definition::left def count_pairs parameters::left ( numbers , sum ) parameters::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right expression_statement::left assignment::left unique_numbers = call::left set argument_list::left ( numbers ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for num in unique_numbers : block::left expression_statement::left assignment::left complement = binary_operator::left sum - num binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left complement in unique_numbers comparison_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right",lm
791,"def is_even_length(word):
    return len(word) % 2 == 0",module::left function_definition::left def is_even_length parameters::left ( word ) parameters::right : block::left return_statement::left return comparison_operator::left binary_operator::left call::left len argument_list::left ( word ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right return_statement::right block::right function_definition::right module::right,lm
792,"def find_first_duplicate(nums):
    num_set = set()
    no_duplicate = -1

    for i in range(len(nums)):

        if nums[i] in num_set:
            return nums[i]
        else:
            num_set.add(nums[i])

    return no_duplicate",module::left function_definition::left def find_first_duplicate parameters::left ( nums ) parameters::right : block::left expression_statement::left assignment::left num_set = call::left set argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left no_duplicate = unary_operator::left - 1 unary_operator::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( nums ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left nums [ i ] subscript::right in num_set comparison_operator::right : block::left return_statement::left return subscript::left nums [ i ] subscript::right return_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left num_set . add attribute::right argument_list::left ( subscript::left nums [ i ] subscript::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return no_duplicate return_statement::right block::right function_definition::right module::right,human
793,"def assign_elements(test_list):
  res = dict()
  for key, val in test_list:
    res.setdefault(val, [])
    res.setdefault(key, []).append(val)
  return (res) ","module::left function_definition::left def assign_elements parameters::left ( test_list ) parameters::right : block::left expression_statement::left assignment::left res = call::left dict argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for pattern_list::left key , val pattern_list::right in test_list : block::left expression_statement::left call::left attribute::left res . setdefault attribute::right argument_list::left ( val , list::left [ ] list::right ) argument_list::right call::right expression_statement::right expression_statement::left call::left attribute::left call::left attribute::left res . setdefault attribute::right argument_list::left ( key , list::left [ ] list::right ) argument_list::right call::right . append attribute::right argument_list::left ( val ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return parenthesized_expression::left ( res ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
794,"def amicable_sum(n):
    def sum_divisors(number):
        return sum(i for i in range(1, number) if number % i == 0)

    amicable_numbers = []
    for i in range(1, n + 1):
        num1 = sum_divisors(i)
        num2 = sum_divisors(num1)

        if i == num2 and i != num1:
            amicable_numbers.append(i)

    return sum(amicable_numbers)","module::left function_definition::left def amicable_sum parameters::left ( n ) parameters::right : block::left function_definition::left def sum_divisors parameters::left ( number ) parameters::right : block::left return_statement::left return call::left sum generator_expression::left ( i for_in_clause::left for i in call::left range argument_list::left ( 1 , number ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left binary_operator::left number % i binary_operator::right == 0 comparison_operator::right if_clause::right ) generator_expression::right call::right return_statement::right block::right function_definition::right expression_statement::left assignment::left amicable_numbers = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 1 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left num1 = call::left sum_divisors argument_list::left ( i ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left num2 = call::left sum_divisors argument_list::left ( num1 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left i == num2 comparison_operator::right and comparison_operator::left i != num1 comparison_operator::right boolean_operator::right : block::left expression_statement::left call::left attribute::left amicable_numbers . append attribute::right argument_list::left ( i ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return call::left sum argument_list::left ( amicable_numbers ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
795,"def drop_empty_items(dictionary):
    return {key: value for key, value in dictionary.items() if value}","module::left function_definition::left def drop_empty_items parameters::left ( dictionary ) parameters::right : block::left return_statement::left return dictionary_comprehension::left { pair::left key : value pair::right for_in_clause::left for pattern_list::left key , value pattern_list::right in call::left attribute::left dictionary . items attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::right if_clause::left if value if_clause::right } dictionary_comprehension::right return_statement::right block::right function_definition::right module::right",lm
796,"def has_increasing_trend(numbers):
    for i in range(len(numbers) - 1):
        if numbers[i] >= numbers[i+1]:
            return False
    return True",module::left function_definition::left def has_increasing_trend parameters::left ( numbers ) parameters::right : block::left for_statement::left for i in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( numbers ) argument_list::right call::right - 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left numbers [ i ] subscript::right >= subscript::left numbers [ binary_operator::left i + 1 binary_operator::right ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right,lm
797,"def count_inversions(arr):
    count = 0
    for i in range(len(arr)):
        for j in range(i+1, len(arr)):
            if arr[i] > arr[j]:
                count += 1
    return count","module::left function_definition::left def count_inversions parameters::left ( arr ) parameters::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( arr ) argument_list::right call::right ) argument_list::right call::right : block::left for_statement::left for j in call::left range argument_list::left ( binary_operator::left i + 1 binary_operator::right , call::left len argument_list::left ( arr ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left arr [ i ] subscript::right > subscript::left arr [ j ] subscript::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right",lm
798,"def floor_Min(A,B,N):
    x = max(B - 1,N)
    return (A*x) // B","module::left function_definition::left def floor_Min parameters::left ( A , B , N ) parameters::right : block::left expression_statement::left assignment::left x = call::left max argument_list::left ( binary_operator::left B - 1 binary_operator::right , N ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left A * x binary_operator::right ) parenthesized_expression::right // B binary_operator::right return_statement::right block::right function_definition::right module::right",human
799,"def rotate_list(lst, n):
    return lst[n:] + lst[:n]","module::left function_definition::left def rotate_list parameters::left ( lst , n ) parameters::right : block::left return_statement::left return binary_operator::left subscript::left lst [ slice::left n : slice::right ] subscript::right + subscript::left lst [ slice::left : n slice::right ] subscript::right binary_operator::right return_statement::right block::right function_definition::right module::right",lm
800,"def remove_whitespace(string):
    return ''.join(string.split())",module::left function_definition::left def remove_whitespace parameters::left ( string ) parameters::right : block::left return_statement::left return call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( call::left attribute::left string . split attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
801,"def check_string(str1):
    messg = [
    lambda str1: any(x.isupper() for x in str1) or 'String must have 1 upper case character.',
    lambda str1: any(x.islower() for x in str1) or 'String must have 1 lower case character.',
    lambda str1: any(x.isdigit() for x in str1) or 'String must have 1 number.',
    lambda str1: len(str1) >= 7                 or 'String length should be atleast 8.',]
    result = [x for x in [i(str1) for i in messg] if x != True]
    if not result:
        result.append('Valid string.')
    return result  ","module::left function_definition::left def check_string parameters::left ( str1 ) parameters::right : block::left expression_statement::left assignment::left messg = list::left [ lambda::left lambda lambda_parameters::left str1 lambda_parameters::right : boolean_operator::left call::left any generator_expression::left ( call::left attribute::left x . isupper attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::left for x in str1 for_in_clause::right ) generator_expression::right call::right or string::left ' String must have 1 upper case character. ' string::right boolean_operator::right lambda::right , lambda::left lambda lambda_parameters::left str1 lambda_parameters::right : boolean_operator::left call::left any generator_expression::left ( call::left attribute::left x . islower attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::left for x in str1 for_in_clause::right ) generator_expression::right call::right or string::left ' String must have 1 lower case character. ' string::right boolean_operator::right lambda::right , lambda::left lambda lambda_parameters::left str1 lambda_parameters::right : boolean_operator::left call::left any generator_expression::left ( call::left attribute::left x . isdigit attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::left for x in str1 for_in_clause::right ) generator_expression::right call::right or string::left ' String must have 1 number. ' string::right boolean_operator::right lambda::right , lambda::left lambda lambda_parameters::left str1 lambda_parameters::right : boolean_operator::left comparison_operator::left call::left len argument_list::left ( str1 ) argument_list::right call::right >= 7 comparison_operator::right or string::left ' String length should be atleast 8. ' string::right boolean_operator::right lambda::right , ] list::right assignment::right expression_statement::right expression_statement::left assignment::left result = list_comprehension::left [ x for_in_clause::left for x in list_comprehension::left [ call::left i argument_list::left ( str1 ) argument_list::right call::right for_in_clause::left for i in messg for_in_clause::right ] list_comprehension::right for_in_clause::right if_clause::left if comparison_operator::left x != True comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right if_statement::left if not_operator::left not result not_operator::right : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( string::left ' Valid string. ' string::right ) argument_list::right call::right expression_statement::right block::right if_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
802,"def count_modular_inverse(arr, p):
    count = 0
    for num in arr:
        if pow(num, -1, p) == num:
            count += 1
    return count","module::left function_definition::left def count_modular_inverse parameters::left ( arr , p ) parameters::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right for_statement::left for num in arr : block::left if_statement::left if comparison_operator::left call::left pow argument_list::left ( num , unary_operator::left - 1 unary_operator::right , p ) argument_list::right call::right == num comparison_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right",lm
803,"def toggle_bits(number):
    mask = number ^ ((number & (1 << (len(bin(number))-3))) << 1)
    return mask",module::left function_definition::left def toggle_bits parameters::left ( number ) parameters::right : block::left expression_statement::left assignment::left mask = binary_operator::left number ^ parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left number & parenthesized_expression::left ( binary_operator::left 1 << parenthesized_expression::left ( binary_operator::left call::left len argument_list::left ( call::left bin argument_list::left ( number ) argument_list::right call::right ) argument_list::right call::right - 3 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right << 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right return_statement::left return mask return_statement::right block::right function_definition::right module::right,lm
804,"def is_Diff(n): 
    return (n % 11 == 0) ",module::left function_definition::left def is_Diff parameters::left ( n ) parameters::right : block::left return_statement::left return parenthesized_expression::left ( comparison_operator::left binary_operator::left n % 11 binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,human
805,"def sum_range_list(list1, m, n):                                                                                                                                                                                                
    sum_range = 0                                                                                                                                                                                                         
    for i in range(m, n+1, 1):                                                                                                                                                                                        
        sum_range += list1[i]                                                                                                                                                                                                  
    return sum_range   ","module::left function_definition::left def sum_range_list parameters::left ( list1 , m , n ) parameters::right : block::left expression_statement::left assignment::left sum_range = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( m , binary_operator::left n + 1 binary_operator::right , 1 ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left sum_range += subscript::left list1 [ i ] subscript::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return sum_range return_statement::right block::right function_definition::right module::right",human
806,"def find_parity(num):
    if num % 2 == 0:
        return ""Even""
    else:
        return ""Odd""","module::left function_definition::left def find_parity parameters::left ( num ) parameters::right : block::left if_statement::left if comparison_operator::left binary_operator::left num % 2 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return string::left "" Even "" string::right return_statement::right block::right else_clause::left else : block::left return_statement::left return string::left "" Odd "" string::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
807,"def maximum_Sum(list1): 
    maxi = -100000
    for x in list1: 
        sum = 0 
        for y in x: 
            sum+= y      
        maxi = max(sum,maxi)     
    return maxi ","module::left function_definition::left def maximum_Sum parameters::left ( list1 ) parameters::right : block::left expression_statement::left assignment::left maxi = unary_operator::left - 100000 unary_operator::right assignment::right expression_statement::right for_statement::left for x in list1 : block::left expression_statement::left assignment::left sum = 0 assignment::right expression_statement::right for_statement::left for y in x : block::left expression_statement::left augmented_assignment::left sum += y augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left maxi = call::left max argument_list::left ( sum , maxi ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return maxi return_statement::right block::right function_definition::right module::right",human
808,"def find_divisible_numbers(numbers, m, n):
    divisible_numbers = list(filter(lambda x: x % m == 0 or x % n == 0, numbers))
    return divisible_numbers","module::left function_definition::left def find_divisible_numbers parameters::left ( numbers , m , n ) parameters::right : block::left expression_statement::left assignment::left divisible_numbers = call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : boolean_operator::left comparison_operator::left binary_operator::left x % m binary_operator::right == 0 comparison_operator::right or comparison_operator::left binary_operator::left x % n binary_operator::right == 0 comparison_operator::right boolean_operator::right lambda::right , numbers ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return divisible_numbers return_statement::right block::right function_definition::right module::right",lm
809,"import re

def is_valid_url(url):
    pattern = re.compile(r'^https?://.+')
    return True if re.match(pattern, url) else False","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def is_valid_url parameters::left ( url ) parameters::right : block::left expression_statement::left assignment::left pattern = call::left attribute::left re . compile attribute::right argument_list::left ( string::left r' ^https?://.+ ' string::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return conditional_expression::left True if call::left attribute::left re . match attribute::right argument_list::left ( pattern , url ) argument_list::right call::right else False conditional_expression::right return_statement::right block::right function_definition::right module::right",lm
810,"def sum_Square(n) : 
    i = 1 
    while i*i <= n : 
        j = 1
        while (j*j <= n) : 
            if (i*i+j*j == n) : 
                return True
            j = j+1
        i = i+1     
    return False",module::left function_definition::left def sum_Square parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left i = 1 assignment::right expression_statement::right while_statement::left while comparison_operator::left binary_operator::left i * i binary_operator::right <= n comparison_operator::right : block::left expression_statement::left assignment::left j = 1 assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left binary_operator::left j * j binary_operator::right <= n comparison_operator::right ) parenthesized_expression::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left binary_operator::left i * i binary_operator::right + binary_operator::left j * j binary_operator::right binary_operator::right == n comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return True return_statement::right block::right if_statement::right expression_statement::left assignment::left j = binary_operator::left j + 1 binary_operator::right assignment::right expression_statement::right block::right while_statement::right expression_statement::left assignment::left i = binary_operator::left i + 1 binary_operator::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right,human
